               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.015382,           0.0034447,            0.025785,             0.11327,             0.63373,             0.22401,              0.1676,           0.0081079,          0.00082858,            0.017223,           0.0027588,           0.0027588,           0.0027588
                  49,            0.015855,           0.0035318,            0.025736,             0.20945,              0.6123,             0.23193,             0.18718,           0.0066035,          0.00080678,            0.017148,           0.0027494,           0.0027494,           0.0027494
                  50,             0.01578,           0.0035242,            0.025724,             0.19925,             0.64482,             0.22527,              0.1686,           0.0076137,          0.00083666,            0.017095,           0.0027401,           0.0027401,           0.0027401
                  51,            0.015593,           0.0035056,            0.025778,             0.17361,             0.63985,             0.22993,             0.18131,           0.0075417,          0.00079218,            0.017097,           0.0027307,           0.0027307,           0.0027307
                  52,            0.015509,           0.0035782,            0.025581,             0.22876,             0.62913,             0.24292,             0.18233,           0.0078402,          0.00080024,            0.016989,           0.0027213,           0.0027213,           0.0027213
                  53,            0.014901,           0.0033631,            0.025378,             0.19809,             0.64016,             0.21984,             0.17407,           0.0071431,          0.00077793,            0.016957,           0.0027119,           0.0027119,           0.0027119
                  54,            0.014947,           0.0033997,            0.025414,             0.21252,             0.56934,             0.22647,             0.17332,           0.0081325,          0.00080615,            0.016968,           0.0027025,           0.0027025,           0.0027025
                  55,            0.015061,           0.0033495,            0.025314,             0.10817,             0.73407,             0.22442,             0.16337,           0.0079776,          0.00078466,            0.016932,           0.0026931,           0.0026931,           0.0026931
                  56,            0.015257,           0.0034145,            0.025434,             0.11457,             0.69452,             0.21612,             0.16243,           0.0076452,          0.00076076,            0.016819,           0.0026837,           0.0026837,           0.0026837
                  57,            0.015369,           0.0034021,            0.025386,             0.18711,             0.63598,             0.20944,             0.16072,           0.0078921,          0.00076646,            0.016754,           0.0026743,           0.0026743,           0.0026743
                  58,            0.015288,           0.0034242,            0.025276,             0.17736,             0.69828,             0.24156,             0.18411,           0.0075399,          0.00077552,            0.016699,            0.002665,            0.002665,            0.002665
                  59,            0.015449,           0.0033962,             0.02516,             0.10224,             0.79556,             0.23272,             0.17483,           0.0078512,          0.00080568,            0.016598,           0.0026556,           0.0026556,           0.0026556
                  60,            0.015208,           0.0033334,            0.024977,             0.10722,             0.73712,             0.22107,             0.16697,           0.0074278,          0.00075751,            0.016654,           0.0026462,           0.0026462,           0.0026462
                  61,            0.015097,           0.0033532,            0.025157,             0.15607,             0.73895,             0.22628,             0.17433,           0.0073533,          0.00075011,            0.016495,           0.0026368,           0.0026368,           0.0026368
                  62,            0.015268,           0.0033326,            0.025015,             0.18902,             0.59577,             0.23892,             0.18358,           0.0076238,          0.00075878,            0.016393,           0.0026274,           0.0026274,           0.0026274
                  63,            0.014655,           0.0032647,            0.025013,             0.18926,             0.59038,             0.23408,             0.18147,           0.0071124,          0.00073152,            0.016258,            0.002618,            0.002618,            0.002618
                  64,            0.014875,           0.0033723,            0.024931,             0.25136,             0.46131,             0.24239,             0.18406,           0.0069842,          0.00076261,            0.016138,           0.0026086,           0.0026086,           0.0026086
                  65,              0.0149,           0.0032069,            0.024925,             0.17645,             0.62581,              0.2335,             0.17304,           0.0081076,          0.00074428,            0.016105,           0.0025993,           0.0025993,           0.0025993
                  66,            0.014858,           0.0031943,            0.024653,             0.18217,             0.62579,             0.23938,             0.17428,           0.0078578,           0.0007638,            0.016124,           0.0025899,           0.0025899,           0.0025899
                  67,            0.014926,           0.0032209,            0.024679,             0.26414,              0.4855,             0.25254,             0.19659,           0.0065313,           0.0007361,             0.01594,           0.0025805,           0.0025805,           0.0025805
                  68,            0.014876,           0.0031036,            0.024613,             0.27005,             0.46918,             0.26446,             0.20095,            0.007118,          0.00076357,            0.015883,           0.0025711,           0.0025711,           0.0025711
                  69,            0.015603,           0.0032789,            0.024608,             0.21643,             0.55956,             0.26709,             0.19825,           0.0076555,          0.00074444,            0.015835,           0.0025617,           0.0025617,           0.0025617
                  70,             0.01422,            0.003254,            0.024415,             0.31292,              0.4817,             0.28345,             0.21511,           0.0075918,          0.00074154,            0.015704,           0.0025523,           0.0025523,           0.0025523
                  71,            0.014942,           0.0032629,            0.024307,             0.23173,             0.47399,             0.27439,             0.20355,           0.0075511,          0.00074063,            0.015605,           0.0025429,           0.0025429,           0.0025429
                  72,            0.014724,           0.0031573,            0.024444,             0.52054,             0.32465,             0.27807,             0.21329,           0.0065917,          0.00074442,            0.015452,           0.0025335,           0.0025335,           0.0025335
                  73,            0.014795,           0.0031882,            0.024235,             0.16482,             0.71851,             0.28688,             0.20919,           0.0078737,          0.00075022,            0.015417,           0.0025242,           0.0025242,           0.0025242
                  74,            0.014754,           0.0031683,            0.024265,             0.55178,             0.35171,              0.2838,             0.20885,            0.007271,          0.00073638,            0.015333,           0.0025148,           0.0025148,           0.0025148
                  75,            0.015032,           0.0032911,            0.024249,             0.52034,             0.37631,             0.28041,             0.20339,           0.0081027,           0.0007501,            0.015304,           0.0025054,           0.0025054,           0.0025054
                  76,             0.01456,           0.0031346,             0.02382,             0.50936,             0.39088,             0.27822,             0.21237,           0.0071519,          0.00072232,            0.015242,            0.002496,            0.002496,            0.002496
                  77,            0.014513,           0.0031225,            0.023882,             0.58612,             0.36712,             0.28373,             0.20918,            0.007331,           0.0007429,            0.015171,           0.0024866,           0.0024866,           0.0024866
                  78,            0.014643,           0.0032269,            0.024045,             0.57065,             0.34803,             0.28635,             0.21576,           0.0072908,          0.00074152,            0.015117,           0.0024772,           0.0024772,           0.0024772
                  79,            0.014733,           0.0031592,            0.023749,             0.55153,             0.36874,             0.28586,             0.21458,           0.0074638,          0.00073505,            0.014954,           0.0024678,           0.0024678,           0.0024678
                  80,            0.014532,           0.0031053,            0.023884,             0.28266,             0.54654,             0.30206,             0.22721,           0.0068006,           0.0007334,            0.014872,           0.0024585,           0.0024585,           0.0024585
                  81,            0.014811,           0.0032274,            0.023768,              0.5218,             0.36845,             0.29122,             0.21853,           0.0071682,          0.00075204,            0.014908,           0.0024491,           0.0024491,           0.0024491
                  82,            0.014483,           0.0030687,            0.023509,             0.29705,             0.55508,             0.31157,             0.22994,           0.0073716,          0.00071891,            0.014827,           0.0024397,           0.0024397,           0.0024397
                  83,            0.014461,           0.0032281,             0.02369,             0.29648,             0.51998,             0.30681,             0.23302,           0.0071772,           0.0007215,            0.014815,           0.0024303,           0.0024303,           0.0024303
                  84,            0.015014,           0.0031446,            0.023852,             0.28593,              0.5449,             0.30272,             0.21866,           0.0076557,          0.00076789,            0.014695,           0.0024209,           0.0024209,           0.0024209
                  85,            0.014358,           0.0032086,            0.023448,             0.30122,             0.56394,             0.31636,             0.24334,           0.0066756,          0.00071487,            0.014604,           0.0024115,           0.0024115,           0.0024115
                  86,             0.01426,           0.0031391,            0.023505,             0.30905,             0.55315,              0.3201,             0.24315,           0.0073474,          0.00071918,            0.014567,           0.0024021,           0.0024021,           0.0024021
                  87,            0.014435,           0.0031537,            0.023422,             0.34322,             0.54852,             0.31423,             0.23901,           0.0070851,          0.00072842,            0.014593,           0.0023927,           0.0023927,           0.0023927
                  88,            0.014224,           0.0031186,            0.023259,             0.30776,             0.54862,             0.32728,             0.24967,           0.0070258,          0.00070862,            0.014527,           0.0023834,           0.0023834,           0.0023834
                  89,            0.014475,           0.0031114,            0.023291,             0.45945,             0.48649,             0.33929,             0.25364,           0.0073547,          0.00071084,            0.014446,            0.002374,            0.002374,            0.002374
                  90,            0.014349,           0.0031069,            0.023305,             0.48709,             0.48253,             0.32232,             0.24564,           0.0069878,          0.00072569,            0.014228,           0.0023646,           0.0023646,           0.0023646
                  91,            0.014595,           0.0030889,            0.023249,              0.3962,              0.5543,             0.33531,             0.25341,           0.0067813,          0.00071802,            0.014231,           0.0023552,           0.0023552,           0.0023552
                  92,            0.014202,           0.0030934,            0.022976,             0.54117,             0.43124,             0.34008,             0.25187,           0.0073125,          0.00072373,            0.014184,           0.0023458,           0.0023458,           0.0023458
                  93,            0.014094,           0.0030358,            0.022645,             0.34505,             0.57189,             0.34294,             0.26296,            0.007105,          0.00071242,            0.014184,           0.0023364,           0.0023364,           0.0023364
                  94,            0.013991,           0.0030622,            0.022863,             0.37351,             0.55062,             0.34606,             0.26207,           0.0068694,          0.00071915,             0.01411,            0.002327,            0.002327,            0.002327
                  95,            0.013641,           0.0029545,            0.022561,              0.1966,              0.7181,             0.35494,             0.26595,           0.0073735,          0.00070614,            0.013972,           0.0023177,           0.0023177,           0.0023177
                  96,            0.014299,           0.0031127,             0.02287,             0.42085,             0.48844,             0.36072,             0.26835,           0.0076153,          0.00071498,            0.013867,           0.0023083,           0.0023083,           0.0023083
                  97,            0.014151,           0.0031112,             0.02287,             0.45096,             0.49179,             0.36239,             0.27171,           0.0073632,          0.00069261,            0.013997,           0.0022989,           0.0022989,           0.0022989
                  98,            0.014113,           0.0030916,            0.022857,             0.48767,             0.45854,              0.3834,             0.29424,           0.0071282,          0.00069778,            0.013929,           0.0022895,           0.0022895,           0.0022895
                  99,             0.01453,           0.0030222,             0.02268,             0.45793,             0.48436,             0.36875,             0.27564,           0.0077951,          0.00071226,            0.013685,           0.0022801,           0.0022801,           0.0022801
                 100,            0.014629,           0.0031287,            0.022729,             0.16616,             0.76755,             0.37304,             0.27547,            0.007262,          0.00071991,            0.013641,           0.0022707,           0.0022707,           0.0022707
                 101,             0.01387,           0.0029603,             0.02237,             0.54433,             0.43878,             0.36061,             0.27333,           0.0071742,          0.00070436,            0.013549,           0.0022613,           0.0022613,           0.0022613
                 102,            0.014007,           0.0030689,            0.022236,             0.51068,             0.44911,             0.36522,             0.28159,           0.0071108,          0.00071379,             0.01343,           0.0022519,           0.0022519,           0.0022519
                 103,            0.014432,           0.0030969,            0.022356,             0.15916,             0.76407,             0.37286,             0.28504,           0.0065077,          0.00070467,            0.013393,           0.0022426,           0.0022426,           0.0022426
                 104,            0.014171,           0.0030339,            0.022305,              0.1596,             0.77097,             0.37669,             0.28179,           0.0072029,          0.00070951,            0.013408,           0.0022332,           0.0022332,           0.0022332
                 105,            0.013941,           0.0030941,            0.022299,             0.49571,             0.49084,             0.38244,             0.28617,           0.0071434,          0.00070663,            0.013196,           0.0022238,           0.0022238,           0.0022238
                 106,            0.014157,           0.0029415,            0.022217,             0.18984,              0.7214,             0.37398,             0.28452,           0.0070159,          0.00070699,            0.013281,           0.0022144,           0.0022144,           0.0022144
                 107,            0.013952,           0.0030101,            0.022117,              0.5108,               0.481,             0.37661,             0.28305,           0.0072545,          0.00071585,            0.013172,            0.002205,            0.002205,            0.002205
                 108,            0.014132,           0.0030505,             0.02191,             0.18788,              0.7355,             0.37295,             0.28202,            0.007259,          0.00070793,            0.013097,           0.0021956,           0.0021956,           0.0021956
                 109,            0.014237,           0.0030945,            0.022231,             0.46096,             0.53651,             0.38425,             0.29532,           0.0068063,            0.000735,            0.013044,           0.0021862,           0.0021862,           0.0021862
                 110,            0.014294,           0.0030798,            0.021706,             0.16728,             0.81726,             0.39413,             0.30582,           0.0068437,          0.00070237,            0.012926,           0.0021769,           0.0021769,           0.0021769
                 111,            0.013867,           0.0029841,            0.021893,             0.45928,             0.49527,             0.39066,             0.28922,           0.0076561,          0.00071609,            0.012824,           0.0021675,           0.0021675,           0.0021675
                 112,            0.013974,           0.0030473,             0.02203,             0.28703,             0.67593,             0.38157,             0.27821,            0.007301,          0.00069327,            0.012897,           0.0021581,           0.0021581,           0.0021581
