               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.024054,            0.011114,                   0,             0.81626,              0.7518,             0.81292,             0.48326,            0.037967,           0.0073498,                   0,           0.0028696,           0.0028696,           0.0028696
                  55,            0.024367,            0.011331,                   0,             0.82214,             0.77436,             0.82264,             0.47273,            0.037711,           0.0074856,                   0,           0.0028575,           0.0028575,           0.0028575
                  56,            0.024047,             0.01125,                   0,             0.78641,             0.75527,             0.78283,             0.43677,            0.038554,           0.0078988,                   0,           0.0028453,           0.0028453,           0.0028453
                  57,            0.023644,            0.011447,                   0,              0.8014,             0.77254,             0.81803,             0.48319,            0.038555,           0.0073761,                   0,           0.0028328,           0.0028328,           0.0028328
                  58,            0.023815,            0.011152,                   0,             0.84811,             0.73496,             0.82692,             0.49304,             0.03725,           0.0072095,                   0,           0.0028202,           0.0028202,           0.0028202
                  59,            0.023252,            0.011204,                   0,             0.81733,             0.76752,             0.80595,             0.46217,            0.038352,           0.0077284,                   0,           0.0028075,           0.0028075,           0.0028075
                  60,            0.023499,            0.011061,                   0,             0.85542,             0.75385,             0.81516,             0.47341,            0.038314,           0.0074814,                   0,           0.0027945,           0.0027945,           0.0027945
                  61,            0.023426,            0.010965,                   0,             0.85184,             0.75043,             0.81425,             0.48116,            0.038769,           0.0074806,                   0,           0.0027814,           0.0027814,           0.0027814
                  62,             0.02367,            0.010936,                   0,             0.82628,              0.7812,             0.83114,             0.48718,            0.037365,           0.0074204,                   0,            0.002768,            0.002768,            0.002768
                  63,             0.02378,            0.010927,                   0,              0.8406,             0.75726,               0.822,             0.48871,            0.038484,           0.0075223,                   0,           0.0027546,           0.0027546,           0.0027546
                  64,            0.023258,            0.011056,                   0,             0.83739,             0.75704,             0.82058,             0.48664,            0.038024,           0.0074914,                   0,           0.0027409,           0.0027409,           0.0027409
                  65,            0.023413,            0.011152,                   0,             0.86413,             0.75043,             0.82576,              0.4901,             0.03796,           0.0076243,                   0,           0.0027271,           0.0027271,           0.0027271
                  66,            0.023663,            0.011031,                   0,             0.81633,             0.76752,              0.8129,             0.46874,            0.038489,           0.0077195,                   0,           0.0027131,           0.0027131,           0.0027131
                  67,            0.023183,            0.011117,                   0,             0.78307,             0.75385,             0.79335,             0.45712,             0.03763,           0.0077996,                   0,            0.002699,            0.002699,            0.002699
                  68,            0.023015,            0.010609,                   0,             0.80271,             0.80678,             0.82504,             0.47992,             0.03795,           0.0075214,                   0,           0.0026847,           0.0026847,           0.0026847
                  69,            0.022364,            0.010683,                   0,              0.8577,             0.75213,             0.82258,              0.5069,            0.037391,           0.0075059,                   0,           0.0026702,           0.0026702,           0.0026702
                  70,            0.022734,            0.010823,                   0,             0.84524,             0.76554,             0.82054,             0.47504,            0.037807,           0.0075692,                   0,           0.0026556,           0.0026556,           0.0026556
                  71,            0.022513,            0.010674,                   0,             0.82949,             0.76581,             0.82533,             0.48988,            0.038363,             0.00753,                   0,           0.0026409,           0.0026409,           0.0026409
                  72,            0.022142,            0.010923,                   0,              0.8725,             0.74864,             0.82966,              0.4873,            0.037999,           0.0072655,                   0,            0.002626,            0.002626,            0.002626
                  73,            0.022765,            0.010826,                   0,             0.83881,             0.76068,             0.82845,             0.48399,            0.038479,           0.0073303,                   0,           0.0026109,           0.0026109,           0.0026109
                  74,            0.022664,            0.010827,                   0,             0.87499,             0.76572,             0.82928,             0.49493,            0.038541,           0.0072948,                   0,           0.0025958,           0.0025958,           0.0025958
                  75,            0.022306,            0.010681,                   0,             0.83905,             0.74857,             0.79949,             0.45584,            0.038692,           0.0076558,                   0,           0.0025804,           0.0025804,           0.0025804
                  76,            0.022178,            0.010712,                   0,             0.87143,             0.74188,              0.8245,             0.49738,            0.038471,           0.0073612,                   0,            0.002565,            0.002565,            0.002565
                  77,            0.022115,            0.010822,                   0,             0.85487,             0.74701,             0.82874,             0.48994,            0.037475,           0.0074562,                   0,           0.0025494,           0.0025494,           0.0025494
                  78,            0.022031,            0.010772,                   0,             0.86794,             0.74359,             0.82555,             0.50542,            0.038136,           0.0073516,                   0,           0.0025336,           0.0025336,           0.0025336
                  79,            0.022127,            0.010615,                   0,             0.83759,             0.76752,             0.83011,             0.49648,            0.037737,            0.007523,                   0,           0.0025178,           0.0025178,           0.0025178
                  80,            0.022127,            0.010443,                   0,             0.80881,             0.75206,             0.81648,             0.50337,            0.037263,           0.0075936,                   0,           0.0025018,           0.0025018,           0.0025018
                  81,            0.022275,            0.010807,                   0,             0.85381,             0.75897,             0.82429,             0.48804,             0.03713,           0.0074432,                   0,           0.0024857,           0.0024857,           0.0024857
                  82,             0.02241,            0.010323,                   0,             0.87225,             0.74699,             0.83823,             0.49531,             0.03709,           0.0074863,                   0,           0.0024694,           0.0024694,           0.0024694
                  83,            0.021957,            0.010695,                   0,             0.84499,             0.75556,             0.82132,             0.50645,            0.037145,           0.0075433,                   0,           0.0024531,           0.0024531,           0.0024531
                  84,            0.021375,            0.010399,                   0,             0.86682,             0.76923,             0.83501,              0.4907,            0.038289,           0.0077685,                   0,           0.0024366,           0.0024366,           0.0024366
                  85,            0.021561,            0.010612,                   0,             0.86013,             0.76736,             0.83252,             0.50524,             0.03774,           0.0074986,                   0,             0.00242,             0.00242,             0.00242
                  86,            0.021141,            0.010282,                   0,             0.84074,             0.76752,             0.83044,             0.49971,            0.037707,           0.0074801,                   0,           0.0024033,           0.0024033,           0.0024033
                  87,            0.021868,            0.010224,                   0,             0.83922,             0.76731,             0.82923,             0.50054,            0.038319,           0.0073109,                   0,           0.0023865,           0.0023865,           0.0023865
