               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.026358,            0.012675,                   0,              0.8441,             0.72308,             0.79964,             0.44931,            0.038874,           0.0074386,                   0,           0.0090537,           0.0090537,           0.0090537
                  56,            0.025472,            0.012499,                   0,             0.82714,             0.72137,             0.79136,             0.45759,            0.039278,            0.007688,                   0,           0.0090192,           0.0090192,           0.0090192
                  57,            0.025237,            0.012623,                   0,              0.8662,              0.7193,              0.8166,             0.47044,            0.039073,           0.0073164,                   0,           0.0089841,           0.0089841,           0.0089841
                  58,             0.02559,            0.012311,                   0,             0.86496,              0.7453,             0.82487,             0.47168,            0.038857,           0.0072505,                   0,           0.0089485,           0.0089485,           0.0089485
                  59,            0.024732,            0.012444,                   0,              0.8016,             0.74017,             0.79823,              0.4648,            0.039671,           0.0074505,                   0,           0.0089124,           0.0089124,           0.0089124
                  60,            0.025143,            0.012298,                   0,             0.87602,              0.7126,             0.80905,             0.45148,            0.039085,           0.0074948,                   0,           0.0088758,           0.0088758,           0.0088758
                  61,            0.024893,            0.012173,                   0,             0.83985,             0.71795,             0.80231,             0.45656,             0.03997,           0.0076245,                   0,           0.0088387,           0.0088387,           0.0088387
                  62,            0.024967,            0.012132,                   0,             0.84572,             0.71282,             0.80401,             0.46317,            0.039401,           0.0076234,                   0,           0.0088011,           0.0088011,           0.0088011
                  63,            0.025173,            0.012031,                   0,             0.82023,             0.73504,             0.79536,             0.43923,            0.039977,            0.007551,                   0,            0.008763,            0.008763,            0.008763
                  64,            0.024968,            0.012218,                   0,              0.7837,             0.74322,             0.78617,             0.43054,            0.040199,           0.0076159,                   0,           0.0087245,           0.0087245,           0.0087245
                  65,            0.024597,            0.012298,                   0,             0.81356,             0.74017,             0.80446,             0.46737,            0.039143,           0.0074065,                   0,           0.0086854,           0.0086854,           0.0086854
                  66,            0.025172,            0.012192,                   0,             0.82476,             0.74188,              0.8067,             0.46878,            0.038487,           0.0074681,                   0,           0.0086459,           0.0086459,           0.0086459
                  67,            0.024758,            0.012266,                   0,             0.78727,             0.74017,             0.78526,             0.45881,            0.039477,           0.0075458,                   0,           0.0086059,           0.0086059,           0.0086059
