               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.025274,            0.012285,                   0,             0.84945,             0.73302,             0.80706,             0.47223,            0.038919,           0.0074771,                   0,           0.0075667,           0.0075667,           0.0075667
                  75,            0.024782,            0.012004,                   0,             0.79849,             0.73333,             0.77439,             0.44438,            0.039689,           0.0077072,                   0,           0.0075333,           0.0075333,           0.0075333
                  76,            0.024762,            0.012148,                   0,             0.81336,             0.74495,             0.80717,             0.44399,            0.039567,            0.007483,                   0,              0.0075,              0.0075,              0.0075
                  77,            0.024818,            0.012199,                   0,             0.80807,             0.73504,             0.79692,             0.44485,            0.039895,           0.0076075,                   0,           0.0074667,           0.0074667,           0.0074667
                  78,            0.024851,            0.012091,                   0,             0.82691,               0.735,             0.79688,             0.45139,            0.039813,           0.0076117,                   0,           0.0074333,           0.0074333,           0.0074333
                  79,            0.024791,            0.012128,                   0,             0.86301,             0.70085,             0.79542,             0.44854,            0.040117,            0.007568,                   0,              0.0074,              0.0074,              0.0074
                  80,            0.024216,            0.011734,                   0,             0.83667,             0.70929,             0.79115,             0.46007,            0.039804,           0.0075936,                   0,           0.0073667,           0.0073667,           0.0073667
                  81,            0.024541,            0.012028,                   0,             0.85891,             0.69725,             0.79968,             0.45862,            0.039338,           0.0076743,                   0,           0.0073333,           0.0073333,           0.0073333
                  82,            0.024727,            0.011713,                   0,             0.85119,               0.704,             0.79095,             0.45397,            0.039555,           0.0076437,                   0,              0.0073,              0.0073,              0.0073
                  83,            0.024532,            0.012024,                   0,             0.80434,             0.75897,             0.80856,             0.46726,            0.038385,           0.0075875,                   0,           0.0072667,           0.0072667,           0.0072667
                  84,            0.023811,            0.011732,                   0,              0.8512,             0.73504,             0.79974,             0.44508,            0.038945,           0.0080457,                   0,           0.0072333,           0.0072333,           0.0072333
                  85,            0.024312,            0.011933,                   0,             0.82337,             0.73312,             0.79222,             0.45069,             0.03983,           0.0078451,                   0,              0.0072,              0.0072,              0.0072
                  86,            0.023677,            0.011751,                   0,             0.84535,              0.7195,              0.8028,             0.47435,            0.038906,           0.0076959,                   0,           0.0071667,           0.0071667,           0.0071667
                  87,            0.024784,            0.011806,                   0,             0.87036,             0.72299,             0.80974,             0.46045,             0.04009,           0.0074556,                   0,           0.0071333,           0.0071333,           0.0071333
                  88,            0.023853,            0.011759,                   0,             0.80033,             0.74701,             0.79132,              0.4542,            0.039928,           0.0075071,                   0,              0.0071,              0.0071,              0.0071
                  89,            0.023854,            0.011915,                   0,              0.7909,             0.75043,             0.79593,             0.46552,            0.038822,           0.0076954,                   0,           0.0070667,           0.0070667,           0.0070667
                  90,            0.024106,            0.011744,                   0,             0.80963,             0.75214,             0.79876,             0.45856,            0.039739,           0.0077989,                   0,           0.0070333,           0.0070333,           0.0070333
                  91,            0.023913,            0.011903,                   0,             0.84334,             0.71776,             0.80014,             0.46795,            0.039385,           0.0076054,                   0,               0.007,               0.007,               0.007
                  92,             0.02342,            0.011565,                   0,             0.83171,             0.73496,             0.79698,             0.44143,            0.040048,           0.0076392,                   0,           0.0069667,           0.0069667,           0.0069667
                  93,            0.023899,            0.011459,                   0,             0.81297,             0.74359,             0.81205,             0.47644,            0.039206,           0.0074618,                   0,           0.0069333,           0.0069333,           0.0069333
                  94,            0.023111,            0.011319,                   0,             0.85153,             0.70591,             0.80309,             0.45722,            0.039832,           0.0076689,                   0,              0.0069,              0.0069,              0.0069
                  95,            0.023631,            0.011567,                   0,             0.85553,             0.71111,             0.79622,             0.46838,            0.039873,           0.0076297,                   0,           0.0068667,           0.0068667,           0.0068667
                  96,             0.02347,            0.011755,                   0,              0.8226,              0.7213,             0.79068,             0.45871,            0.039145,           0.0078644,                   0,           0.0068333,           0.0068333,           0.0068333
                  97,            0.022954,             0.01116,                   0,              0.8483,             0.72648,             0.79404,             0.45966,             0.03872,           0.0079036,                   0,              0.0068,              0.0068,              0.0068
                  98,             0.02333,            0.011496,                   0,             0.83802,             0.74359,             0.81286,             0.47275,            0.038614,           0.0076107,                   0,           0.0067667,           0.0067667,           0.0067667
                  99,            0.023167,            0.011438,                   0,             0.87368,             0.72117,             0.80038,             0.47674,            0.038778,           0.0079745,                   0,           0.0067333,           0.0067333,           0.0067333
                 100,            0.023826,            0.011188,                   0,             0.84113,             0.72479,             0.81034,             0.47566,            0.039123,           0.0077579,                   0,              0.0067,              0.0067,              0.0067
                 101,            0.022629,            0.011443,                   0,             0.84136,              0.7162,             0.79741,              0.4653,            0.039238,           0.0077823,                   0,           0.0066667,           0.0066667,           0.0066667
                 102,            0.022994,             0.01134,                   0,             0.84016,             0.72137,             0.80062,             0.46836,            0.038957,           0.0078626,                   0,           0.0066333,           0.0066333,           0.0066333
                 103,            0.023193,            0.011216,                   0,             0.85013,             0.74701,              0.8242,             0.48392,            0.039568,           0.0074509,                   0,              0.0066,              0.0066,              0.0066
                 104,            0.023144,            0.011192,                   0,             0.84523,             0.74684,             0.81756,             0.48503,            0.039276,           0.0075383,                   0,           0.0065667,           0.0065667,           0.0065667
                 105,             0.02283,            0.011694,                   0,             0.88014,             0.72804,             0.81597,              0.4778,            0.039455,           0.0077086,                   0,           0.0065333,           0.0065333,           0.0065333
                 106,            0.022788,            0.011252,                   0,             0.84758,             0.72308,             0.80383,              0.4763,            0.038528,            0.007885,                   0,              0.0065,              0.0065,              0.0065
                 107,            0.022584,            0.011157,                   0,             0.83188,             0.74017,             0.80402,             0.47575,            0.039466,           0.0078251,                   0,           0.0064667,           0.0064667,           0.0064667
                 108,            0.022974,            0.011034,                   0,             0.77894,             0.75385,             0.78778,             0.45593,            0.038695,           0.0078475,                   0,           0.0064333,           0.0064333,           0.0064333
                 109,            0.022493,            0.011185,                   0,              0.7857,             0.76581,             0.80243,             0.46255,            0.038298,           0.0077443,                   0,              0.0064,              0.0064,              0.0064
                 110,            0.022461,            0.011419,                   0,             0.83488,             0.74359,              0.8093,             0.45437,            0.038593,           0.0077764,                   0,           0.0063667,           0.0063667,           0.0063667
                 111,             0.02287,            0.010865,                   0,             0.83933,             0.75214,             0.80792,             0.46933,            0.039814,           0.0076891,                   0,           0.0063333,           0.0063333,           0.0063333
