               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.015671,           0.0032451,            0.017596,             0.43563,             0.58107,             0.55262,             0.38995,           0.0096115,           0.0010855,            0.010104,           0.0018483,           0.0018483,           0.0018483
                  50,             0.01583,           0.0032211,            0.017494,             0.45589,             0.67791,             0.65277,             0.45014,           0.0095864,           0.0010402,            0.008712,           0.0018202,           0.0018202,           0.0018202
                  51,            0.015078,           0.0032086,            0.016911,             0.38746,             0.69723,             0.62767,             0.47826,           0.0079185,            0.001059,           0.0094403,            0.001792,            0.001792,            0.001792
                  52,            0.015239,           0.0031304,            0.016742,             0.48303,             0.61508,             0.63682,             0.47903,           0.0086028,            0.001027,           0.0092234,           0.0017638,           0.0017638,           0.0017638
                  53,            0.015387,           0.0031531,            0.016735,             0.42401,             0.67847,             0.63078,              0.4725,           0.0081961,          0.00094703,           0.0085647,           0.0017357,           0.0017357,           0.0017357
                  54,            0.015119,           0.0030887,            0.016127,              0.4292,             0.69853,             0.61899,             0.46332,            0.007981,          0.00089463,           0.0087408,           0.0017075,           0.0017075,           0.0017075
                  55,            0.014839,           0.0030467,            0.016355,             0.56668,             0.61771,             0.65013,               0.488,           0.0081902,          0.00087681,           0.0088021,           0.0016794,           0.0016794,           0.0016794
                  56,            0.015126,           0.0030829,            0.016028,             0.52245,             0.68855,             0.71484,             0.49792,            0.008922,          0.00097912,           0.0084466,           0.0016512,           0.0016512,           0.0016512
                  57,            0.014707,           0.0030105,            0.015822,             0.49391,             0.72662,             0.67734,             0.52071,           0.0075533,          0.00091974,           0.0077948,            0.001623,            0.001623,            0.001623
                  58,            0.014773,           0.0031555,            0.015809,             0.42795,             0.62777,             0.63074,             0.48726,           0.0076829,           0.0009176,           0.0090502,           0.0015949,           0.0015949,           0.0015949
                  59,            0.014901,            0.003104,            0.015646,             0.55041,             0.63755,             0.69027,             0.53113,           0.0085262,          0.00095417,            0.008697,           0.0015667,           0.0015667,           0.0015667
                  60,            0.015139,            0.003073,            0.015495,             0.47231,             0.69609,             0.68346,             0.48705,           0.0087752,           0.0010057,           0.0087546,           0.0015386,           0.0015386,           0.0015386
                  61,            0.014547,           0.0030329,            0.015029,             0.52795,             0.68486,             0.69555,             0.49369,            0.008867,          0.00093741,           0.0076217,           0.0015104,           0.0015104,           0.0015104
                  62,             0.01459,           0.0029847,             0.01482,             0.65397,             0.67726,             0.73305,               0.482,           0.0098469,          0.00088739,           0.0070851,           0.0014822,           0.0014822,           0.0014822
